page_date,location,start_time,end_time,title,event_link,summary,image_url
20250325,"Highmark Center for Health, Wellness and Athletics...",5,7 p.m.,Peer Health Advocates Drop-In Hours,https://events.cmu.edu/event/13430-peer-health-advocates-drop-in-hours,"Explore featured health topics with activities and reflection prompts, and connect with students certified to provide health and wellness support.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,700,700/450_PHA_Calendar_Graphic.rev.1738338708.png"
20250325,"Counseling & Psychological Services, CaPS More...",5:30,6:30 p.m.,LGBTQIA+ Support and Social Group,https://events.cmu.edu/event/13351-lgbtqia-support-and-social-group,Come join us at this safer space for LGBTQIA+ folks to socialize and support one another!,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250325,"Hunt Library, Floor 1, Studio A (106B)",6,8 p.m.,Playtest Night,https://events.cmu.edu/event/13482-playtest-night,"Join us for Playtest Night, an ongoing event series where Entertainment Technology Center and IDeATe students make their project work available for playtesting by guests.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1654,1654/475_playtest_night_2025_spring_schedule.rev.1738689063.png"
20250325,"Helen Wayne Rauh Studio Theater, Purnell Center fo...",8 p.m.,,CMU Drama Presents: The Inseparables,https://events.cmu.edu/event/12760-cmu-drama-presents-the-inseparables,Puppets. Pool noodles. Putting on a play!,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/300_The_Inseparables.rev.1731958523.jpg"
20250325,Cohon University Center (2nd Floor),,,CMU Energy Week 2025,https://events.cmu.edu/event/13676-cmu-energy-week-2025,AI & Energy will take center stage at Energy Week 2025!,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,608,608/528_energy-week.rev.1741033960.png"
20250325,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250325,,,,Lent / Great Lent,https://events.cmu.edu/event/12499-lent-great-lent,,
20250325,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250325,,,,Ramadan,https://events.cmu.edu/event/12496-ramadan,,
20250325,,,,Women’s History Month,https://events.cmu.edu/event/12519-womens-history-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/286_UCM-HM24_Womens-History-Month_Web-1200x1200.rev.1731418872.jpg"
20250326,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13604-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250326,"Sorrells Library Den, Wean Hall Fourth Floor",10 a.m.,Noon,Libraries Workshop: Creating Websites and Portfolios with GitPages,https://events.cmu.edu/event/13100-libraries-workshop-creating-websites-and,GitPages is a free platform for hosting your own simple website and showcasing your work to potential employers and clients.,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,1080,1080/401_UNIVERSITY_LIBRARIES_WORKSHOPS_7.rev.1736799508.png"
20250326,"CaPS Office, Highmark Center for Health, Wellness ...",4,5 p.m.,Master’s Student Support Group,https://events.cmu.edu/event/13319-masters-student-support-group,The Master’s Student Support Group provides an opportunity for students to come together and discuss the unique experiences and challenges of being a Master’s student.,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250326,"Baker Hall, 235A",5,6 p.m.,Mastering your Paycheck: A Seminar on Budgeting and Financial Basics,https://events.cmu.edu/event/13675-mastering-your-paycheck-a-seminar-on-budgeting-and,"Do you fully understand your paycheck? Are you making the most of your income? Join us for an insightful seminar with Tiffany Benigni, CERTIFIED FINANCIAL PLANNER™, where we break down the essentials of managing your money effectively.",
20250326,"Well-being Lab (Room 104), Wellness & Meaning-...",7,8 p.m.,Paws to Relax: Weekly Pet Therapy Program,https://events.cmu.edu/event/13010-paws-to-relax-weekly-pet-therapy-program,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,856,845/330_Capture.rev.1736271347.PNG"
20250326,"Kresge Theatre, College of Fine Arts @ 5000 Forbes...",7:30,9:30 p.m.,Carnegie Mellon Chamber Series: Jeremy Denk @ CMU!,https://events.time.ly/vdibqnd/43900815,,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/318,0,1182,865/141_Chamber_Series_and_Competitions.rev.1726251115.jpg"
20250326,"John Wells Video Studio, Purnell Center for the Ar...",8 p.m.,,CMU Drama Presents: The Dumb Waiter,https://events.cmu.edu/event/12736-cmu-drama-presents-the-dumb-waiter,"Wit, suspense and dark humor","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/301_The_Dumb_Waiter.rev.1731958980.jpg"
20250326,"Helen Wayne Rauh Studio Theater, Purnell Center fo...",8 p.m.,,CMU Drama Presents: The Inseparables,https://events.cmu.edu/event/12761-cmu-drama-presents-the-inseparables,Puppets. Pool noodles. Putting on a play!,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/300_The_Inseparables.rev.1731958523.jpg"
20250326,Cohon University Center (2nd Floor),,,CMU Energy Week 2025,https://events.cmu.edu/event/13676-cmu-energy-week-2025,AI & Energy will take center stage at Energy Week 2025!,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,608,608/528_energy-week.rev.1741033960.png"
20250326,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250326,,,,Lent / Great Lent,https://events.cmu.edu/event/12499-lent-great-lent,,
20250326,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250326,,,,Ramadan,https://events.cmu.edu/event/12496-ramadan,,
20250326,,,,Women’s History Month,https://events.cmu.edu/event/12519-womens-history-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/286_UCM-HM24_Womens-History-Month_Web-1200x1200.rev.1731418872.jpg"
20250327,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13605-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250327,"University Archives, Hunt Library 2nd Floor",10 a.m.,4 p.m.,University Archives: Drop-in Hours,https://events.cmu.edu/event/12944-university-archives-drop-in-hours,"On Thursdays between 10 a.m. and 4 p.m., the University Archives is open to researchers and the CMU community.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,1080,1080/319_dropin.rev.1733771447.png"
20250327,"Rangos Ballroom, Cohon University Center",4,6 p.m.,Careers in Energy Networking Reception,https://events.cmu.edu/event/13225-careers-in-energy-networking-reception,"In partnership with CMU’s Energy Week and the Energy Science, Technology & Policy (EST&P) Program, we are excited to bring you this electrifying event for students from all majors who are passionate about the energy sector!","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,3200,2133/420_IMG_3322.rev.1737484393.JPG"
20250327,"Sorrells Library Den, Wean Hall Fourth Floor",5,6 p.m.,Libraries Workshop: Introduction to Research Data Management,https://events.cmu.edu/event/13101-libraries-workshop-introduction-to-research-data,Are you working on a research project that involves data? Do you want to be up-to date with the new policies that federal funding requires on data management plans and data sharing?,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,1080,1080/402_UNIVERSITY_LIBRARIES_WORKSHOPS.rev.1736799826.png"
20250327,"Grand Room, Posner Hall 340",5,6:30 p.m.,"Cyber Flashpoints in Space, with Laura DeNardis",https://events.cmu.edu/event/13664-cyber-flashpoints-in-space-with-laura-denardis,This event is part of the CMIST Scientists & Strategists series.,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,272,272/521_CMIST_scientists_and_strategists.rev.1740682999.png"
20250327,"Helen Wayne Rauh Studio Theater, Purnell Center fo...",8 p.m.,,CMU Drama Presents: The Inseparables,https://events.cmu.edu/event/12762-cmu-drama-presents-the-inseparables,Puppets. Pool noodles. Putting on a play!,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/300_The_Inseparables.rev.1731958523.jpg"
20250327,"John Wells Video Studio, Purnell Center for the Ar...",8 p.m.,,CMU Drama Presents: The Dumb Waiter,https://events.cmu.edu/event/12766-cmu-drama-presents-the-dumb-waiter,"Wit, suspense and dark humor","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/301_The_Dumb_Waiter.rev.1731958980.jpg"
20250327,Cohon University Center (2nd Floor),,,CMU Energy Week 2025,https://events.cmu.edu/event/13676-cmu-energy-week-2025,AI & Energy will take center stage at Energy Week 2025!,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,608,608/528_energy-week.rev.1741033960.png"
20250327,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250327,,,,Lent / Great Lent,https://events.cmu.edu/event/12499-lent-great-lent,,
20250327,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250327,,,,Ramadan,https://events.cmu.edu/event/12496-ramadan,,
20250327,Tepper Building,,,Sona: Immersive Storytelling Festival,https://events.cmu.edu/event/13412-sona-immersive-storytelling-festival,A celebration of innovation in immersive media,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,256,256/459_SONA_Festival.rev.1738351454.png"
20250327,,,,Women’s History Month,https://events.cmu.edu/event/12519-womens-history-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/286_UCM-HM24_Womens-History-Month_Web-1200x1200.rev.1731418872.jpg"
20250328,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13606-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250328,Online,10,11 a.m.,Neurodivergence and the Accommodation Process,https://events.cmu.edu/event/13469-neurodivergence-and-the-accommodation-process,"This is the third workshop in the Neuroinclusive Teaching Series, a joint collaboration between Carnegie Mellon University and the University of Pittsburgh.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,576,576/465_EberlySquare_1.rev.1738595380.png"
20250328,"Near the Concierge Desk, First Floor, Highmark Cen...",11 a.m.,1 p.m.,Monthly Chair Massage,https://events.cmu.edu/event/13031-monthly-chair-massage,Join us for a free five-minute chair massage on the last Friday of every month at the Highmark Center.,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/124,0,1524,1400/334_Massage_Therapy.rev.1736275047.png"
20250328,,3,6 p.m.,(Softball) Emory vs. Carnegie Mellon,https://events.cmu.edu/event/11797-softball-emory-vs-carnegie-mellon,,"https://events.cmu.edu/live/image/gid/4/width/200/height/200/crop/1/src_region/0,0,400,400/27_cmu-athletics.rev.1717011793.png"
20250328,"John Wells Video Studio, Purnell Center for the Ar...",4 p.m.,,CMU Drama Presents: The Dumb Waiter,https://events.cmu.edu/event/12767-cmu-drama-presents-the-dumb-waiter,"Wit, suspense and dark humor","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/301_The_Dumb_Waiter.rev.1731958980.jpg"
20250328,"Well-Being Lab, Highmark Center for Health, Wellne...",4,5 p.m.,Snackified and Cozy Study Jams!,https://events.cmu.edu/event/13458-snackified-and-cozy-study-jams,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1920,1280/460_pexels-almapapi-2396108.rev.1738594344.jpg"
20250328,Virtual via Zoom,4,5:15 p.m.,Black Women’s Support Group (Graduate Students),https://events.cmu.edu/event/13297-black-womens-support-group-graduate-students,"A supportive, virtual space for students who identify as Black women, facilitated by Black female therapists.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250328,"Helen Wayne Rauh Studio Theater, Purnell Center fo...",8 p.m.,,CMU Drama Presents: The Inseparables,https://events.cmu.edu/event/12763-cmu-drama-presents-the-inseparables,Puppets. Pool noodles. Putting on a play!,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/300_The_Inseparables.rev.1731958523.jpg"
20250328,"John Wells Video Studio, Purnell Center for the Ar...",8 p.m.,,CMU Drama Presents: The Dumb Waiter,https://events.cmu.edu/event/12768-cmu-drama-presents-the-dumb-waiter,"Wit, suspense and dark humor","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,630,912/301_The_Dumb_Waiter.rev.1731958980.jpg"
20250328,,,,(M. Track and Field) Carnegie Mellon Invitational,https://events.cmu.edu/event/11798-m-track-and-field-carnegie-mellon-invitational,,"https://events.cmu.edu/live/image/gid/4/width/200/height/200/crop/1/src_region/0,0,400,400/27_cmu-athletics.rev.1717011793.png"
20250328,,,,(W. Track and Field) Carnegie Mellon Invitational,https://events.cmu.edu/event/11799-w-track-and-field-carnegie-mellon-invitational,,"https://events.cmu.edu/live/image/gid/4/width/200/height/200/crop/1/src_region/0,0,400,400/27_cmu-athletics.rev.1717011793.png"
20250328,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
